h3,max_p,mean_p,expected_hi_hours,fc_dow,fc_hour,fc_p,fc_dow_name,risk_tier,tier,lat,lon,location_name,top_violation,total_impact,capacity_loss_pct,near_junction,peak_dow,peak_hour
8a60145b5c6ffff,0.8367504744831418,0.2565499544636644,43.10039234989562,1,12,0.8367504744831418,Tuesday,High,CRITICAL,12.96893413633588,77.57399018525513,"Ravi Thivari Road, Santhusapete, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",NO PARKING,173.55,57.5,1.0,Tuesday,12
8a60145b5c77fff,0.9489823770466546,0.203434407008086,34.17698037735845,0,0,0.9489823770466546,Monday,Low,CRITICAL,12.969996807158717,77.57581299838725,"AS Char Main Road, Chickpet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,3570.65,51.2,1.0,Tuesday,9
8a60145b5c87fff,0.7720694879705325,0.2536795037881211,42.61815663640434,3,14,0.7720694879705325,Thursday,High,CRITICAL,12.974263654955625,77.57829127810561,"1st Cross Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,3399.65,30.0,1.0,Thursday,10
8a60145b5c8ffff,0.9100616130795645,0.21150914310825494,35.53353604218683,1,5,0.9100616130795645,Tuesday,Low,CRITICAL,12.974267663718088,77.57708795064464,"Kempegowda Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,345.0,29.8,1.0,Tuesday,9
8a60145b5c97fff,0.8938452777433347,0.24057230733016002,40.416147631466885,3,8,0.8938452777433347,Thursday,Medium,CRITICAL,12.975330377421065,77.5789108695587,"1st Main Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,1391.8,59.8,1.0,Tuesday,8
8a60145b5c9ffff,0.8028698905678116,0.237130142029223,39.837863860909465,1,9,0.8028698905678116,Tuesday,Medium,CRITICAL,12.975334381816484,77.57770752955085,"BB Naidu Road, Sagar Theatre Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,699.55,26.4,1.0,Sunday,9
8a60145b5ca7fff,0.9162804366763528,0.3325590509222469,55.86992055493748,0,5,0.9162804366763528,Monday,High,CRITICAL,12.97319291798249,77.5788750264373,"3rd Cross Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,6479.150000000001,50.1,1.0,Sunday,10
8a60145b5caffff,0.8472337564187015,0.1879598312165492,31.577251644380265,0,8,0.8472337564187015,Monday,Low,CRITICAL,12.973196936695553,77.57767169526196,"Hospital Road, Kempegowda Maharaja Complex, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,1416.95,51.4,1.0,Sunday,8
8a60145b5cb7fff,0.8639153560621565,0.17557537354792765,29.496662756051848,6,10,0.8639153560621565,Sunday,Low,CRITICAL,12.974259640609588,77.57949462182764,"Kempegowda Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,511.3,27.3,1.0,Sunday,8
8a60145b5cc7fff,0.8566182318468007,0.2366284311607411,39.753576435004504,6,8,0.8566182318468007,Sunday,Medium,CRITICAL,12.973204957372747,77.5752650816959,"SM Road, Balepet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,72.10000000000001,58.5,1.0,Sunday,9
8a60145b5cd7fff,0.8551752307743226,0.2453359408273619,41.2164380589968,0,12,0.8551752307743226,Monday,Medium,CRITICAL,12.97427166689727,77.57588463944545,"Dharmambudi Kere Road, Balepet Circle, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,262.7,64.2,1.0,Friday,8
8a60145b5cdffff,0.9050650269587257,0.2432445995115024,40.865092717932406,5,8,0.9050650269587257,Saturday,Medium,CRITICAL,12.974275664493335,77.57468134450876,"Dharmambudi Kere Road, Upparpet Junction, Gandhi Nagar, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,1107.15,31.8,1.0,Wednesday,8
8a60145b5ceffff,0.7622593151231257,0.2418866807095228,40.63696235919983,6,6,0.7622593151231257,Sunday,Medium,HIGH,12.972138252055633,77.57464553255586,"Lakshman Rayara Road, Basettypet, Chickpete, Bengaluru, Karnataka. Pin-560053 (India)",WRONG PARKING,16.0,56.2,1.0,Sunday,6
8a60145b5cf7fff,0.24901278743766808,0.15681442862808814,26.34482400951881,6,10,0.24901278743766808,Sunday,Low,CRITICAL,12.97320094982556,77.57646838034792,"Hospital Road, Alankar Pearl Plaza, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,7.6,55.0,1.0,Tuesday,4
8a60145b5d47fff,0.23944397624607716,0.14921765359682293,25.068565804266253,6,11,0.23944397624607716,Sunday,Low,CRITICAL,12.9678553218233,77.57698046332845,"Mamulpet Road, Suraj Junction, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,32.0,49.6,1.0,Friday,9
8a60145b5d4ffff,0.37522576632918775,0.19516845170537916,32.7882998865037,4,11,0.37522576632918775,Friday,Low,CRITICAL,12.96785936795936,77.57577717862526,"Mamulpet Road, Ganjam Mutt, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,24.9,63.7,1.0,Friday,11
8a60145b5d57fff,0.24164478600927206,0.1440613215693816,24.202302023656106,6,11,0.24164478600927206,Sunday,Low,HIGH,12.96892202777815,77.57760002821901,"Old Tharagupete Cross Road, Suraj Junction, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,88.85000000000001,47.8,1.0,Tuesday,8
8a60145b5d5ffff,0.8819461387964544,0.18827110261370428,31.62954523910232,3,6,0.8819461387964544,Thursday,Low,CRITICAL,12.96892606954535,77.57639673096917,"Mamulpet Road, Ganjam Mutt, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,112.75,46.9,1.0,Thursday,6
8a60145b5d67fff,0.9647625987927297,0.15681712852701202,26.345277592538018,6,0,0.9647625987927297,Sunday,Low,CRITICAL,12.966784563993516,77.57756419546493,"Avenue Road, Medarpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,507.6,52.0,1.0,Sunday,0
8a60145b5d6ffff,0.3455473919355598,0.23723999251809452,39.85631874303988,6,10,0.3455473919355598,Sunday,Medium,CRITICAL,12.966788620079502,77.57636090704702,"Sethu Rao Road, New Complex, Sri Krishna Rajendra Market, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",NO PARKING,6.0,52.5,1.0,Saturday,22
8a60145b5d87fff,0.8084461623916196,0.16510446749744134,27.737550539570144,3,11,0.8084461623916196,Thursday,Low,CRITICAL,12.97211813665162,77.58066212569537,"Avenue Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,360.35,47.4,1.0,Saturday,10
8a60145b5d8ffff,0.8886005914315391,0.22269622295605324,37.412965456616945,4,11,0.8886005914315391,Friday,Medium,CRITICAL,12.97212217089803,77.5794587745458,"Hospital Road, Kempegowda Extension, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,368.65,48.4,1.0,Friday,11
8a60145b5d97fff,0.7539548630612688,0.20707904905545368,34.78928024131622,6,9,0.7539548630612688,Sunday,Low,CRITICAL,12.97318486380629,77.58128173756899,"Kempegowda Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",WRONG PARKING,1014.45,56.9,1.0,Tuesday,10
8a60145b5d9ffff,0.8449851522808713,0.2237410888251717,37.58850292262885,1,7,0.8449851522808713,Tuesday,Medium,CRITICAL,12.973188893686135,77.58007837387322,"Kempegowda Road, Mysore Bank Circle, Chickpete, Bengaluru, Karnataka. Pin-560009 (India)",NO PARKING,926.55,28.2,1.0,Thursday,8
8a60145b5daffff,0.1971287743298247,0.12227786773326328,20.542681779188232,6,11,0.1971287743298247,Sunday,Low,CRITICAL,12.97105141370319,77.58004252243099,"Avenue Road, KR Settypet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",WRONG PARKING,3.3,45.0,1.0,Sunday,6
8a6016901907fff,0.9033454374380122,0.2337582579925662,39.27138734275112,5,11,0.9033454374380122,Saturday,Medium,CRITICAL,13.185608135049264,77.68064176165208,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",NO PARKING,188.1,38.5,0.0,Saturday,11
8a601690190ffff,0.9117959972686976,0.31833382401676047,53.48008243481576,0,1,0.9117959972686976,Monday,High,CRITICAL,13.185611191536774,77.67943622653485,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",NO PARKING,2443.2,37.1,0.0,Sunday,11
8a6016901917fff,0.9066062721315025,0.2751671851482169,46.228087104900446,5,9,0.9066062721315025,Saturday,High,CRITICAL,13.186675595864036,77.6812628452801,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",WRONG PARKING,572.4,36.0,0.0,Sunday,2
8a601690191ffff,0.9187804463529976,0.3371324134645061,56.63824546203703,0,10,0.9187804463529976,Monday,High,CRITICAL,13.186678648066945,77.68005729762139,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",NO PARKING,2792.9,36.8,0.0,Saturday,11
8a601690192ffff,0.9524613773879193,0.4358940057954885,73.23019297364206,4,14,0.9524613773879193,Friday,High,CRITICAL,13.184540678230835,77.68002068664106,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",NO PARKING,9016.16,37.7,0.0,Friday,8
8a6016901967fff,0.36250016545262187,0.2205188736326505,37.047170770285284,6,10,0.36250016545262187,Sunday,Low,CRITICAL,13.18347629046807,77.6781941102129,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,5.2,36.0,0.0,Friday,8
8a601690196ffff,0.7371448116145356,0.25512802780884575,42.861508671886085,5,2,0.7371448116145356,Saturday,High,CRITICAL,13.183479349852702,77.67698861640088,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",PARKING IN A MAIN ROAD,24.0,36.0,0.0,Saturday,2
8a6016901977fff,0.35823680581240774,0.24876208530519353,41.792030331272514,0,11,0.35823680581240774,Monday,Medium,CRITICAL,13.184543739003455,77.67881516406536,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",PARKING IN A MAIN ROAD,8.0,36.0,0.0,Wednesday,12
8a6016901987fff,0.320345343702535,0.19189486466133338,32.23833726310401,6,11,0.320345343702535,Sunday,Low,CRITICAL,13.18881357311336,77.6812994656458,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",WRONG PARKING,4.0,36.0,0.0,Sunday,1
8a601690198ffff,0.8636156878300605,0.2930337051953855,49.22966247282477,3,5,0.8636156878300605,Thursday,High,CRITICAL,13.188816611072433,77.680093909125,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",WRONG PARKING,526.8,36.0,0.0,Tuesday,2
8a60169019affff,0.921879595744846,0.3048200172152568,51.20976289216314,2,10,0.921879595744846,Wednesday,High,CRITICAL,13.187746108592831,77.68067837732502,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",WRONG PARKING,1751.2,36.6,0.0,Wednesday,10
8a601690528ffff,0.8479097393386492,0.2575718515881181,43.27207106680383,4,3,0.8479097393386492,Friday,High,CRITICAL,13.18346707827208,77.68181068897857,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",WRONG PARKING,272.4,36.2,0.0,Thursday,4
8a601690529ffff,0.7340207179204049,0.24672797167614738,41.45029924159276,3,4,0.7340207179204049,Thursday,Medium,CRITICAL,13.184534539662677,77.68243178045499,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",WRONG PARKING,16.0,36.0,0.0,Thursday,4
8a60169052c7fff,0.35823680581240774,0.24868690197861457,41.77939953240725,0,11,0.35823680581240774,Monday,Medium,CRITICAL,13.182402701570082,77.67998407618401,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,8.0,36.0,0.0,Friday,3
8a60169052cffff,0.3571848625931781,0.24870850652310414,41.783029095881496,0,11,0.3571848625931781,Monday,Medium,CRITICAL,13.182405776587544,77.6787785624699,"Unnamed Road, Jagajothi Nagar, Muthugada Halli, Bengaluru, Karnataka. Pin-562157 (India)",WRONG PARKING,20.0,36.0,0.0,Thursday,5
8a60169052d7fff,0.8414932249032663,0.24958233954892325,41.92983304421911,2,3,0.8414932249032663,Wednesday,Medium,CRITICAL,13.18347015467798,77.68060514650249,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",NO PARKING,507.9,38.4,0.0,Tuesday,5
8a60169052dffff,0.945630266285196,0.38866234429066454,65.29527384083164,3,13,0.945630266285196,Thursday,High,CRITICAL,13.183473225409896,77.67939962024703,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",NO PARKING,5710.66,37.5,0.0,Saturday,11
8a601690c217fff,0.33008155354066254,0.19843789091575487,33.33756567384682,6,11,0.33008155354066254,Sunday,Low,CRITICAL,13.188902243859848,77.64513982937241,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,8.0,54.0,0.0,Wednesday,7
8a601690c287fff,0.943753972078513,0.266680334263952,44.802296156343935,3,12,0.943753972078513,Thursday,High,CRITICAL,13.191039786640754,77.64517618448406,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,716.9,54.0,0.0,Sunday,1
8a601690c297fff,0.8041305810289914,0.25962633011993297,43.617223460148736,4,11,0.8041305810289914,Friday,High,CRITICAL,13.19210713014754,77.64579690974534,"Ronald Colaco Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,69.85,51.0,0.0,Friday,11
8a601690c2a7fff,0.8244692234094337,0.27965699624164464,46.9823753685963,0,13,0.8244692234094337,Monday,High,CRITICAL,13.18996958365248,77.64576054994575,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,289.2,55.3,0.0,Tuesday,7
8a601690c2affff,0.8751021150457136,0.2535449789938197,42.59555647096171,2,10,0.8751021150457136,Wednesday,High,CRITICAL,13.18997244713958,77.6445554678416,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,58.8,54.0,0.0,Wednesday,10
8a601690c2b7fff,0.9552448058476025,0.36780054666534207,61.79049183977747,1,12,0.9552448058476025,Tuesday,High,CRITICAL,13.191036927451368,77.6463812791378,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,3580.36,36.7,0.0,Monday,1
8a601690c747fff,0.35411598542602973,0.2401368400328815,40.34298912552409,0,11,0.35411598542602973,Monday,Medium,CRITICAL,13.19210141469265,77.648207140394,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",NO PARKING,12.0,36.0,0.0,Monday,12
8a601690c74ffff,0.9707643529137802,0.2923844125669127,49.12058131124134,1,14,0.9707643529137802,Tuesday,High,CRITICAL,13.192104275255424,77.6470020169486,"Bengaluru Bellary Road, Sadahalli Gate Junction, Navarathna Agrahara, Bengaluru, Karnataka. Pin-562157 (India)",PARKING IN A MAIN ROAD,996.0,58.7,0.0,Tuesday,2
8a6016964b2ffff,0.821767932085729,0.2688082655591903,45.15978861394397,6,9,0.821767932085729,Sunday,High,CRITICAL,13.072552767793288,77.58957085685945,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",WRONG PARKING,191.55,53.8,0.0,Sunday,10
8a6016964b47fff,0.3260014353744864,0.19774678978197477,33.22146068337176,6,11,0.3260014353744864,Sunday,Low,CRITICAL,13.07255955260552,77.58716314506412,"Sahakar Nagar Road, SSVR Fairy Bells, Rajiv Gandhi Nagar, Sahakara Nagar, Bengaluru, Karnataka. Pin-560097 (India)",WRONG PARKING,15.0,40.0,0.0,Monday,12
8a6016964b4ffff,0.35474980565449576,0.21666190778278985,36.399200507508695,6,11,0.35474980565449576,Sunday,Low,CRITICAL,13.072562936583497,77.58595931356511,"4th Main Road, SSVR Fairy Bells, Rajiv Gandhi Nagar, Sahakara Nagar, Bengaluru, Karnataka. Pin-560097 (India)",WRONG PARKING,7.800000000000001,42.0,0.0,Monday,11
8a6016964b67fff,0.917208446881512,0.3202913264064436,53.80894283628252,0,8,0.917208446881512,Monday,High,CRITICAL,13.071489231479358,77.58774710712332,"Sahakar Nagar Road, Fortuna Acacia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",WRONG PARKING,4122.8,37.1,0.0,Monday,11
8a6016964b6ffff,0.2897428552716807,0.16513712397195596,27.743036827288602,6,11,0.2897428552716807,Sunday,Low,CRITICAL,13.071492625420271,77.58654327191101,"4th Main Road, SSVR Fairy Bells, Rajiv Gandhi Nagar, Sahakara Nagar, Bengaluru, Karnataka. Pin-560097 (India)",WRONG PARKING,24.0,42.6,0.0,Sunday,12
8a6016964b77fff,0.8625103422000026,0.21795325800292806,36.616147344491914,0,12,0.8625103422000026,Monday,Low,CRITICAL,13.072556163008834,77.58836699282915,"Sahakar Nagar Road, L&T Realty Elara Celestia, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",WRONG PARKING,303.90000000000003,40.1,0.0,Sunday,11
8a6189209207fff,0.9137146260722947,0.384723203141336,64.63349812774445,3,11,0.9137146260722947,Thursday,High,CRITICAL,12.93322364752312,77.69077993064658,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,6038.2,18.8,0.0,Saturday,4
8a618920920ffff,0.7801857685377346,0.24745819672190814,41.57297704928057,3,10,0.7801857685377346,Thursday,Medium,CRITICAL,12.933228452848882,77.68957524601248,"Outer Ring Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,307.7,46.6,0.0,Wednesday,8
8a6189209217fff,0.9345960259229088,0.3014760205755594,50.64797145669397,3,11,0.9345960259229088,Thursday,High,CRITICAL,12.93429070176952,77.69140061126606,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,1089.0,18.7,0.0,Thursday,11
8a618920921ffff,0.8864470770557856,0.27953874034216375,46.96250837748351,5,8,0.8864470770557856,Saturday,High,CRITICAL,12.934295502764948,77.69019591411327,"New Horizon College Road, New Horizon College of Engineering, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,2964.7,38.5,0.0,Friday,5
8a6189209227fff,0.8881158948018257,0.28390316479438965,47.69573168545746,5,10,0.8881158948018257,Saturday,High,CRITICAL,12.932151782226024,77.69136394693327,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,1144.5,19.4,0.0,Thursday,10
8a6189209237fff,0.9124530545012874,0.2752790771971446,46.246884969120295,5,8,0.9124530545012874,Saturday,High,CRITICAL,12.933218836607226,77.69198463146874,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,503.3,19.4,0.0,Thursday,10
8a6189209247fff,0.9400617345374247,0.24962308621148968,41.936678483530265,4,6,0.9400617345374247,Friday,Medium,HIGH,12.932166211195808,77.68774993058796,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,1110.2,51.1,0.0,Thursday,8
8a618920924ffff,0.7675769904873608,0.2411357740431124,40.510810039242884,3,6,0.7675769904873608,Thursday,Medium,CRITICAL,12.932171009673656,77.68654529085148,"Devarabisanahalli Road, Shilpitha Tech Park, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,67.5,52.2,0.0,Wednesday,11
8a6189209257fff,0.861111049790937,0.2575982413192109,43.27650454162743,3,3,0.861111049790937,Thursday,High,CRITICAL,12.93323325258469,77.68837057756718,"Outer Ring Road, Vaswani Melrose, Chandana, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,1748.4,31.4,0.0,Thursday,3
8a6189209267fff,0.6973377469202835,0.24921611635542856,41.868307547712,3,8,0.6973377469202835,Thursday,Medium,HIGH,12.931094365605665,77.6883339356185,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,41.8,51.4,0.0,Thursday,8
8a618920926ffff,0.8520215837792214,0.2668111448706699,44.82427233827254,3,2,0.8520215837792214,Thursday,High,CRITICAL,12.931099174004444,77.6871292922113,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,225.35,49.3,0.0,Thursday,2
8a6189209277fff,0.9515882426252801,0.22688848690930424,38.117265800763114,3,6,0.9515882426252801,Thursday,Medium,CRITICAL,12.932161407128747,77.68895458651426,"Outer Ring Road, Vajram Onyx, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,314.5,47.2,0.0,Thursday,6
8a6189209287fff,0.8912999908278532,0.25209999280661083,42.352798791510615,3,8,0.8912999908278532,Thursday,High,CRITICAL,12.93642961518056,77.69143727612251,"Outer Ring Road, Hall Mark, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,179.2,48.5,0.0,Thursday,8
8a618920928ffff,0.658348280207093,0.2657634573296631,44.6482608313834,3,3,0.658348280207093,Thursday,High,CRITICAL,12.936434401925323,77.69023257012044,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",WRONG PARKING,21.0,36.0,0.0,Thursday,3
8a61892092a7fff,0.925604330173957,0.24990287544883175,41.98368307540373,2,4,0.925604330173957,Wednesday,Medium,CRITICAL,12.935357760210332,77.69202130048805,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,384.6,49.1,0.0,Wednesday,4
8a61892092affff,0.9154482767847257,0.2653266103494658,44.57487053871026,2,10,0.9154482767847257,Wednesday,High,CRITICAL,12.935362556875868,77.6908165908166,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,1312.1,45.6,0.0,Tuesday,2
8a61892092b7fff,0.9170978390766917,0.2851396307001002,47.90345795761683,2,2,0.9170978390766917,Wednesday,High,HIGH,12.93642482284442,77.69264199831257,"Outer Ring Road, Rajiv Nagar, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,2112.22,47.6,0.0,Wednesday,4
8a61892092c7fff,0.320345343702535,0.19221425145976911,32.29199424524121,6,11,0.320345343702535,Sunday,Low,CRITICAL,12.935372133434502,77.6884072200392,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,5.3,36.0,0.0,Saturday,4
8a61892092d7fff,0.3175924455601727,0.18953819239293862,31.84241632201369,6,11,0.3175924455601727,Sunday,Low,CRITICAL,12.936439183078935,77.68902788030711,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,4.0,36.0,0.0,Thursday,5
8a61892092e7fff,0.8100598734294833,0.2304337242254894,38.71286566988222,1,4,0.8100598734294833,Tuesday,Medium,CRITICAL,12.934300298169957,77.688991233149,"Outer Ring Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,133.9,48.3,0.0,Friday,5
8a61892092f7fff,0.8154870183852425,0.24268002094705354,40.770243519104994,2,9,0.8154870183852425,Wednesday,Medium,CRITICAL,12.93536734795052,77.68961189733339,"Kariyammana Agrahara Road, Prestige Silver Crest, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,266.2,36.9,0.0,Thursday,5
8a618920930ffff,0.7542789568979162,0.2574307419998686,43.24836465597792,3,10,0.7542789568979162,Thursday,High,CRITICAL,12.931079906874576,77.69194796297316,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,32.2,24.8,0.0,Thursday,11
8a618920931ffff,0.9375800717855634,0.2529913481156837,42.502546483434855,3,10,0.9375800717855634,Thursday,High,CRITICAL,12.932146961389952,77.69256865142451,"New Horizon College Road, Embassy Tech Village, Devara Beesana Halli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,204.4,25.8,0.0,Thursday,10
8a618920939ffff,0.9267382574504999,0.25170267268493085,42.286049011068386,2,3,0.9267382574504999,Wednesday,High,HIGH,12.93535295795366,77.69322602634702,"Embassy Tech Square Main Road, Embassy Tech Square, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,77.0,45.0,0.0,Wednesday,3
8a6189209607fff,0.20301867606218943,0.12236501917196825,20.557323220890666,6,10,0.20301867606218943,Sunday,Low,CRITICAL,12.94069311529191,77.69512487563676,"Kadubeesanahalli Underpass, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,2.6,42.0,0.0,Saturday,9
8a6189209617fff,0.9440379715277738,0.2331872269746803,39.17545413174629,2,9,0.9440379715277738,Wednesday,Medium,CRITICAL,12.941760198876084,77.69574561647451,"Outer Ring Road, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,75.4,51.3,0.0,Wednesday,9
8a6189209627fff,0.856676858237535,0.27140929778173717,45.59676202733184,4,13,0.856676858237535,Friday,High,CRITICAL,12.939621250951904,77.69570891933374,"Kadubeesanahalli Underpass, Kadubisanahalli Junction, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",PARKING IN A MAIN ROAD,11988.57,95.0,0.0,Thursday,8
8a618920962ffff,0.9109273402255859,0.27663538682497135,46.474744986595184,3,8,0.9109273402255859,Thursday,High,CRITICAL,12.939626035895545,77.69450414340173,"Yemalur Road, LGCL United Towers, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,277.5,53.2,0.0,Thursday,8
8a6189209637fff,0.8270441656757348,0.2447859718009139,41.124043262553535,6,13,0.8270441656757348,Sunday,Medium,CRITICAL,12.940688334675349,77.69632966408687,"Kadubeesanahalli Underpass, Kadubisanahalli, Bengaluru, Karnataka. Pin-560103 (India)",NO PARKING,118.7,32.8,0.0,Wednesday,8
